"term","category","weight"
"that's","NEG_E","0.0564871484"
"sleep","NEG_E","0.2207590595"
"go","NEG_E","0.0424997412"
"follow","NEG_E","-0.0433676053"
"certainly","NEG_E","0.0586723571"
"to","NEG_E","0.0272339523"
"sorry","NEG_E","0.0411426983"
"worse","NEG_E","0.026504322"
"sitting","NEG_E","0.0623165454"
"far","NEG_E","0.0322289601"
"shit","NEG_E","0.0319206279"
"go","NEG_E","0.0524413911"
"entire","NEG_E","0.0581806718"
"school","NEG_E","0.0488597109"
"me","NEG_E","0.1248726372"
"laying","NEG_E","-0.0141893615"
"it","NEG_E","0.0367011752"
"clothes","NEG_E","0.0322559677"
"work","NEG_E","0.0960767155"
"tired","NEG_E","0.3850380054"
"sigh","NEG_E","0.0988496416"
"darkness","NEG_E","0.0482651413"
"hate","NEG_E","0.1256905466"
"waiting","NEG_E","0.0997379212"
"goes","NEG_E","0.0834848332"
"it","NEG_E","0.0375285665"
"friend","NEG_E","0.0538221306"
"loose","NEG_E","0.039465835"
"hours","NEG_E","0.1253073626"
"alone","NEG_E","0.1870752827"
"thing","NEG_E","0.0317156163"
"great","NEG_E","-0.1291696115"
"k","NEG_E","0.0752358293"
"life","NEG_E","0.0768409371"
"love","NEG_E","-0.1092015275"
"crap","NEG_E","0.0582785782"
"prove","NEG_E","0.018972025"
"someone","NEG_E","0.0489961106"
"texting","NEG_E","0.0349530551"
"tell","NEG_E","0.0188513766"
"today","NEG_E","0.0257651434"
"w","NEG_E","0.04072806"
"sore","NEG_E","0.049190426"
"baby","NEG_E","-0.1373537672"
"hurry","NEG_E","0.0578309561"
"glad","NEG_E","0.0701323669"
"me","NEG_E","0.0223237614"
"hour","NEG_E","0.0716886469"
"f","NEG_E","0.0812208689"
"well","NEG_E","0.0392896189"
"pretend","NEG_E","0.0635704081"
"sucks","NEG_E","0.0712710937"
"my","NEG_E","-0.032618427"
"awesome","NEG_E","-0.0730954145"
"fuck","NEG_E","0.2286539586"
"want","NEG_E","-0.0161984552"
"lame","NEG_E","0.0529128278"
"song","NEG_E","-0.1222988667"
"d","NEG_E","-0.1053743423"
"amazing","NEG_E","-0.0662302255"
"instead","NEG_E","0.0752393729"
"staying","NEG_E","0.0474160614"
"birthday","NEG_E","-0.0487404085"
"lay","NEG_E","0.0286700332"
"so","NEG_E","0.0467158029"
"out","NEG_E","0.0626341223"
"putting","NEG_E","0.046807215"
"wind","NEG_E","0.0207295386"
"he","NEG_E","0.0351672229"
"office","NEG_E","0.0518016798"
"attitude","NEG_E","0.0636992725"
"hell","NEG_E","0.1378806947"
"its","NEG_E","0.0208229129"
"write","NEG_E","0.0543104014"
"how","NEG_E","0.029852918"
"someone","NEG_E","0.093471077"
"somebody","NEG_E","0.0592205973"
"dam","NEG_E","0.0282969859"
"not","NEG_E","0.0813018613"
"now","NEG_E","0.0155548339"
"bullshit","NEG_E","0.0610932555"
"so","NEG_E","0.0618271966"
"bless","NEG_E","-0.0879868388"
"off","NEG_E","0.0395967743"
"mental","NEG_E","0.0529135987"
"annoying","NEG_E","0.0458364476"
"pills","NEG_E","0.0265451442"
"really","NEG_E","0.0382143382"
"rt","NEG_E","-0.0129480015"
"free","NEG_E","-0.06920839"
"reason","NEG_E","0.0422048136"
"imagine","NEG_E","0.0443319735"
"now","NEG_E","0.0528947027"
"care","NEG_E","0.031139147"
"days","NEG_E","0.0433133397"
"think","NEG_E","-0.0212433006"
"feel","NEG_E","0.1010527398"
"done","NEG_E","0.0921978864"
"another","NEG_E","0.0245987153"
"done","NEG_E","0.0627731616"
"doesn't","NEG_E","0.1040270143"
"guess","NEG_E","0.0308494862"
"eyes","NEG_E","0.0395338713"
"stomach","NEG_E","0.031668229"
"nobody","NEG_E","0.0544941905"
"wasted","NEG_E","0.0522615188"
"nun","NEG_E","0.0535286717"
"boring","NEG_E","0.4389089441"
"bed","NEG_E","0.1904381026"
"supposed","NEG_E","0.0423404149"
"asleep","NEG_E","0.054678587"
"feeling","NEG_E","0.0675330258"
"and","NEG_E","-0.0371215157"
"sees","NEG_E","0.0379768209"
"mind","NEG_E","0.085566249"
"i","NEG_E","-0.0593876054"
"need","NEG_E","0.0910775922"
"lie","NEG_E","0.02993854"
"take","NEG_E","-0.0188997201"
"world","NEG_E","0.0663378292"
"normal","NEG_E","0.0508741623"
"its","NEG_E","0.0372013785"
"class","NEG_E","0.0692033274"
"i","NEG_E","0.0121177499"
"shit","NEG_E","0.0665616054"
"shit","NEG_E","0.0401644908"
"myself","NEG_E","0.0587049878"
"ugh","NEG_E","0.2301137459"
"work","NEG_E","0.028821639"
"text","NEG_E","0.0860369499"
"at","NEG_E","0.0401377035"
"anyway","NEG_E","0.0433702185"
"slow","NEG_E","0.0544724402"
"time","NEG_E","0.0560833699"
"loved","NEG_E","0.0512743652"
"do","NEG_E","0.0411960133"
"today","NEG_E","0.0269198238"
"cry","NEG_E","0.0698194471"
"morning","NEG_E","0.0154737889"
"bad","NEG_E","-0.0228538351"
"do","NEG_E","0.03033187"
"decided","NEG_E","0.0645875575"
"dumb","NEG_E","0.050690559"
"best","NEG_E","-0.1067099559"
"away","NEG_E","0.0434434368"
"birds","NEG_E","0.0463308285"
"there's","NEG_E","0.0322790019"
"horrible","NEG_E","0.056566603"
"rite","NEG_E","0.0454680997"
"piss","NEG_E","0.0364113218"
"lazy","NEG_E","0.1047857078"
"missing","NEG_E","0.0382831746"
"joke","NEG_E","0.0758595214"
"s","NEG_E","-0.0914074693"
"forgotten","NEG_E","0.0332345592"
"passing","NEG_E","0.0336461736"
"can't","NEG_E","0.0242549889"
"drunk","NEG_E","0.0503182406"
"f","NEG_E","0.0424659256"
"relaxing","NEG_E","0.0416149287"
"alone","NEG_E","0.0640018912"
"else","NEG_E","0.0193414811"
"myself","NEG_E","0.1224084169"
"ugly","NEG_E","0.0430620145"
"down","NEG_E","0.0293271324"
"sleeping","NEG_E","0.0716641716"
"sleep","NEG_E","0.0517949123"
"cant","NEG_E","0.020318939"
"week","NEG_E","0.0822444355"
"moment","NEG_E","0.0760430273"
"fucked","NEG_E","0.0616503268"
"off","NEG_E","0.0148337556"
"bored","NEG_E","0.1425522864"
"i","NEG_E","0.0994026263"
"well","NEG_E","-0.0132261723"
"up","NEG_E","0.064588395"
"and","NEG_E","0.0727846525"
"myself","NEG_E","0.0516500623"
"just","NEG_E","0.0866327674"
"being","NEG_E","0.0748432498"
"photo","NEG_E","-0.0131991765"
"sleepy","NEG_E","0.128699495"
"thanks","NEG_E","-0.1000841402"
"blow","NEG_E","0.0829148498"
"what","NEG_E","0.0435167001"
"point","NEG_E","0.0558792405"
"seems","NEG_E","0.0183032866"
"day","NEG_E","0.0417696537"
"crying","NEG_E","0.039939581"
"cum","NEG_E","0.0210809615"
"homework","NEG_E","0.0469054765"
"early","NEG_E","0.0863577686"
"like","NEG_E","0.021545692"
"loser","NEG_E","0.0446825417"
"nerves","NEG_E","0.0480002165"
"right","NEG_E","-0.0306250109"
"people","NEG_E","-0.0162501105"
"fucking","NEG_E","0.1708090349"
"this","NEG_E","0.0547011497"
"home","NEG_E","0.0645947398"
"you","NEG_E","0.0560680595"
"mood","NEG_E","0.1560945677"
"nails","NEG_E","0.039644404"
"broken","NEG_E","0.0484451644"
"oh","NEG_E","0.0644035988"
"of","NEG_E","-0.0334056043"
"swear","NEG_E","0.0298097835"
"wanna","NEG_E","0.1073432667"
"ugh","NEG_E","0.0294100598"
"down","NEG_E","0.0126976492"
"nothing","NEG_E","0.0984845671"
"do","NEG_E","0.0365111409"
"long","NEG_E","0.0288665121"
"why","NEG_E","0.0150479957"
"lonely","NEG_E","0.051203464"
"wat","NEG_E","0.0921442103"
"happy","NEG_E","-0.1522958765"
"but","NEG_E","-0.06449171"
"jus","NEG_E","0.092100269"
"inside","NEG_E","0.0123362986"
"up","NEG_E","0.0214805489"
"delete","NEG_E","0.0403629847"
"sometimes","NEG_E","0.0499447327"
"exhausted","NEG_E","0.1257814146"
"am","NEG_E","-0.0381595381"
"annoying","NEG_E","0.0768258817"
"check","NEG_E","-0.0524155627"
"shit","NEG_E","0.1177496393"
"so","NEG_E","0.0403446025"
"no","NEG_E","0.0594342204"
"bored","NEG_E","0.8401683729"
"when","NEG_E","-0.0328090272"
"reality","NEG_E","0.0421281036"
"nap","NEG_E","0.080713361"
"bed","NEG_E","-0.0103793245"
"sick","NEG_E","0.1442439113"
"you","NEG_E","-0.0779333396"
"poor","NEG_E","0.0464951591"
"kinda","NEG_E","0.0471496076"
"hurt","NEG_E","0.0260852727"
"longer","NEG_E","0.0101282494"
"dey","NEG_E","0.0454635244"
"time","NEG_E","-0.0190149818"
"push","NEG_E","0.0589392467"
"baby","NEG_A","0.0328631386"
"sleep","NEG_A","0.0461070363"
"follow","NEG_A","-0.0647256504"
"hate","NEG_A","0.0891290183"
"certainly","NEG_A","0.0770103317"
"time","NEG_A","0.021057524"
"only","NEG_A","0.0490616966"
"under","NEG_A","0.0367513486"
"sorry","NEG_A","0.0284923007"
"but","NEG_A","0.025752682"
"time","NEG_A","0.060887521"
"worse","NEG_A","0.0392074112"
"sitting","NEG_A","0.0441209193"
"d","NEG_A","-0.0927429003"
"screaming","NEG_A","0.0465871157"
"school","NEG_A","0.0677682218"
"me","NEG_A","0.0743739375"
"this","NEG_A","0.0724896889"
"laying","NEG_A","0.0125032624"
"talked","NEG_A","-0.0209657615"
"ten","NEG_A","0.0226974384"
"tired","NEG_A","0.2165665713"
"sigh","NEG_A","0.0650279525"
"past","NEG_A","-0.0331328312"
"everything","NEG_A","0.062598701"
"even","NEG_A","-0.0162866113"
"what","NEG_A","-0.0152996907"
"decisions","NEG_A","0.0226331884"
"it","NEG_A","0.0424459627"
"new","NEG_A","-0.0800711324"
"never","NEG_A","0.0175865524"
"french","NEG_A","0.0447413704"
"hours","NEG_A","0.0311168091"
"packing","NEG_A","0.0213043603"
"alone","NEG_A","0.1401744554"
"to","NEG_A","0.0300370648"
"great","NEG_A","-0.1329576407"
"my","NEG_A","-0.0383612836"
"alone","NEG_A","0.0434401857"
"life","NEG_A","0.0362336335"
"changes","NEG_A","0.0472769269"
"via","NEG_A","0.0106369439"
"love","NEG_A","-0.1425111774"
"me","NEG_A","0.0331110187"
"feelings","NEG_A","0.0305381813"
"brought","NEG_A","0.0337754179"
"total","NEG_A","0.0634697076"
"would","NEG_A","-0.0467194034"
"prove","NEG_A","0.0456715183"
"angry","NEG_A","0.0711999217"
"negative","NEG_A","0.0276928982"
"today","NEG_A","0.0239752703"
"sort","NEG_A","0.0475526781"
"confused","NEG_A","0.0426882112"
"sore","NEG_A","0.0388686593"
"broke","NEG_A","0.0696768968"
"me","NEG_A","0.0697681551"
"anything","NEG_A","0.0258517243"
"hour","NEG_A","0.0953747058"
"this","NEG_A","0.0660966359"
"pretend","NEG_A","0.0405907064"
"sucks","NEG_A","0.1699924367"
"hardest","NEG_A","0.0265702951"
"can","NEG_A","-0.0239447446"
"control","NEG_A","0.0441486673"
"give","NEG_A","-0.0159746984"
"didn't","NEG_A","0.0534506603"
"fuck","NEG_A","0.2441249787"
"days","NEG_A","0.016910379"
"something","NEG_A","0.0162463853"
"want","NEG_A","-0.0447770381"
"end","NEG_A","0.0339956244"
"sit","NEG_A","0.017550877"
"struggles","NEG_A","0.0322310452"
"stayed","NEG_A","0.0421980905"
"how","NEG_A","-0.0127640385"
"answer","NEG_A","0.0186717712"
"staying","NEG_A","0.0478772477"
"tried","NEG_A","0.0478706646"
"earlier","NEG_A","0.0414616661"
"wrong","NEG_A","0.0309830137"
"birthday","NEG_A","-0.0658205816"
"a","NEG_A","-0.0136199003"
"goodbye","NEG_A","0.0378139444"
"things","NEG_A","0.0359985179"
"worst","NEG_A","0.0314871555"
"talk","NEG_A","0.0134246592"
"help","NEG_A","0.0469377805"
"office","NEG_A","0.0607173727"
"don't","NEG_A","0.0125055479"
"won't","NEG_A","0.0584018649"
"looks","NEG_A","0.135386302"
"hell","NEG_A","0.0495220606"
"still","NEG_A","0.0362484895"
"its","NEG_A","-0.0224463057"
"messed","NEG_A","0.0372505398"
"pray","NEG_A","0.061073043"
"expectations","NEG_A","0.0344493159"
"now","NEG_A","0.0480225841"
"better","NEG_A","0.0192376479"
"haven't","NEG_A","0.0646851598"
"then","NEG_A","-0.0599444424"
"someone","NEG_A","0.0484872282"
"please","NEG_A","0.0229143441"
"killer","NEG_A","0.0336683308"
"again","NEG_A","0.0107494092"
"you've","NEG_A","0.0324608967"
"they","NEG_A","-0.0431121841"
"not","NEG_A","0.1633885976"
"now","NEG_A","-0.0169235895"
"day","NEG_A","0.0117854712"
"bank","NEG_A","0.0300187673"
"easily","NEG_A","0.0398463241"
"so","NEG_A","0.0304297518"
"so","NEG_A","0.0127572644"
"to","NEG_A","0.0262827913"
"to","NEG_A","0.0235187172"
"hard","NEG_A","0.0865290566"
"idea","NEG_A","0.0735308461"
"taught","NEG_A","0.0216498862"
"expect","NEG_A","0.0372935372"
"pills","NEG_A","0.0288138292"
"out","NEG_A","0.0433145359"
"name","NEG_A","0.0139766117"
"go","NEG_A","-0.011468029"
"got","NEG_A","-0.0256191207"
"cause","NEG_A","0.0180805284"
"night","NEG_A","0.0609382211"
"after","NEG_A","0.0301920979"
"pathetic","NEG_A","0.0464275408"
"guess","NEG_A","0.1071292205"
"free","NEG_A","-0.0844536355"
"complicated","NEG_A","0.0688835606"
"ask","NEG_A","0.0174084507"
"got","NEG_A","0.0373936776"
"could","NEG_A","0.0148589757"
"terrible","NEG_A","0.1112382907"
"times","NEG_A","0.0228581267"
"thing","NEG_A","0.038071611"
"need","NEG_A","0.0168638693"
"think","NEG_A","-0.0626880611"
"feel","NEG_A","0.0590790468"
"done","NEG_A","0.0845065302"
"another","NEG_A","0.0496359009"
"doesn't","NEG_A","0.0932826174"
"given","NEG_A","0.0205916408"
"too","NEG_A","0.0310050039"
"stomach","NEG_A","0.0380565219"
"that","NEG_A","-0.0342303014"
"wasted","NEG_A","0.0920440063"
"b","NEG_A","0.0527428122"
"kindly","NEG_A","0.0222184156"
"boring","NEG_A","0.1202335852"
"bed","NEG_A","0.0115771287"
"classes","NEG_A","0.0302479325"
"supposed","NEG_A","0.0353839756"
"tweeting","NEG_A","0.0425084784"
"feeling","NEG_A","0.0910993585"
"and","NEG_A","-0.030455305"
"outta","NEG_A","0.0470979096"
"mind","NEG_A","0.0734314964"
"sad","NEG_A","0.1406031228"
"life","NEG_A","0.0806411546"
"i","NEG_A","-0.0827775593"
"need","NEG_A","0.0389551842"
"strength","NEG_A","-0.0125802406"
"take","NEG_A","0.0457890932"
"jail","NEG_A","0.0266056324"
"world","NEG_A","0.0560128812"
"pain","NEG_A","0.0864892926"
"what","NEG_A","0.0577402759"
"mouth","NEG_A","0.08259946"
"nothing","NEG_A","0.0890903167"
"class","NEG_A","0.0640114676"
"i","NEG_A","0.0508196691"
"shit","NEG_A","0.0375350178"
"especially","NEG_A","0.0390680198"
"average","NEG_A","0.0488481686"
"sometimes","NEG_A","0.0264610936"
"upset","NEG_A","0.0301618903"
"shit","NEG_A","0.0562466935"
"er","NEG_A","0.0283161334"
"myself","NEG_A","0.05230068"
"it","NEG_A","0.1364250897"
"ugh","NEG_A","0.1845049346"
"anyway","NEG_A","0.0324760691"
"fine","NEG_A","-0.0128975128"
"find","NEG_A","0.0812299998"
"now","NEG_A","0.0232196051"
"should","NEG_A","0.0350968609"
"tears","NEG_A","0.0216290965"
"on","NEG_A","0.033674214"
"right","NEG_A","-0.0225766351"
"guess","NEG_A","0.0391327868"
"wearing","NEG_A","0.0423136088"
"do","NEG_A","0.0406196828"
"dm","NEG_A","0.0484510981"
"ugh","NEG_A","0.0366878648"
"yet","NEG_A","0.036346615"
"get","NEG_A","0.0264027698"
"horrible","NEG_A","0.0320215596"
"stop","NEG_A","0.0555305619"
"pocket","NEG_A","0.0291467156"
"today","NEG_A","0.0336278814"
"others","NEG_A","0.0171952937"
"problems","NEG_A","0.0466020356"
"cry","NEG_A","0.0714799673"
"twice","NEG_A","0.0628664152"
"bad","NEG_A","0.103789049"
"stupid","NEG_A","0.0867548358"
"through","NEG_A","-0.0491840771"
"inside","NEG_A","0.0589894912"
"nun","NEG_A","0.0297424956"
"decided","NEG_A","0.044750877"
"dumb","NEG_A","0.043359828"
"fail","NEG_A","0.080455443"
"back","NEG_A","0.0133566522"
"back","NEG_A","0.053196407"
"arm","NEG_A","0.039337321"
"ways","NEG_A","-0.0269547029"
"away","NEG_A","0.1185999792"
"there's","NEG_A","0.0418730099"
"hopefully","NEG_A","0.0395786661"
"rite","NEG_A","0.0478527534"
"lazy","NEG_A","0.0372323451"
"missing","NEG_A","0.1035615401"
"killing","NEG_A","0.0124199128"
"guitar","NEG_A","0.0444230202"
"job","NEG_A","0.0785066113"
"hurts","NEG_A","0.070635169"
"if","NEG_A","0.0449099122"
"pissed","NEG_A","0.0489872919"
"planned","NEG_A","0.0654424117"
"passing","NEG_A","0.0481705506"
"whole","NEG_A","0.0197100411"
"can't","NEG_A","0.0639828251"
"bored","NEG_A","0.2164999629"
"seems","NEG_A","0.0532347674"
"f","NEG_A","0.046818363"
"caring","NEG_A","0.0387618141"
"devil","NEG_A","0.059150656"
"cares","NEG_A","0.0233456124"
"been","NEG_A","0.075736522"
"much","NEG_A","0.0493151016"
"help","NEG_A","0.0273208933"
"bullshit","NEG_A","0.0465101968"
"and","NEG_A","0.0310579231"
"life","NEG_A","0.046837399"
"understand","NEG_A","-0.0126649928"
"myself","NEG_A","0.1384776741"
"these","NEG_A","-0.0253276844"
"straight","NEG_A","-0.0163107389"
"homework","NEG_A","0.0342520729"
"i","NEG_A","-0.0128869298"
"is","NEG_A","-0.0280490395"
"understand","NEG_A","0.0128267925"
"it","NEG_A","0.0470386555"
"sleeping","NEG_A","0.0493914208"
"sleep","NEG_A","0.0948246945"
"cant","NEG_A","0.0611605574"
"lonely","NEG_A","0.0483878358"
"in","NEG_A","0.0182801862"
"if","NEG_A","-0.0573730154"
"anymore","NEG_A","-0.0170815117"
"make","NEG_A","-0.0451060701"
"it","NEG_A","0.0804872064"
"day","NEG_A","0.0543877544"
"used","NEG_A","0.0258747019"
"yesterday","NEG_A","0.0850871209"
"moment","NEG_A","0.0315546889"
"fucked","NEG_A","0.0642857638"
"off","NEG_A","0.0528192368"
"bored","NEG_A","0.0357827001"
"i","NEG_A","0.1681532058"
"up","NEG_A","0.0323635324"
"person","NEG_A","-0.0395383678"
"the","NEG_A","-0.0446200521"
"just","NEG_A","0.0477491051"
"being","NEG_A","0.0245344261"
"when","NEG_A","0.0654656504"
"mistakes","NEG_A","0.062703136"
"thanks","NEG_A","-0.0852896366"
"yet","NEG_A","0.0454665648"
"blow","NEG_A","0.0492458301"
"had","NEG_A","-0.014981617"
"realize","NEG_A","0.0158595523"
"crying","NEG_A","0.0773119801"
"smart","NEG_A","0.0426290508"
"around","NEG_A","-0.0149967864"
"kills","NEG_A","0.0504129859"
"breaks","NEG_A","0.0276691198"
"gonna","NEG_A","0.0942468177"
"early","NEG_A","0.047911902"
"know","NEG_A","-0.0274318916"
"world","NEG_A","0.0255337824"
"disappointed","NEG_A","0.0354877137"
"lost","NEG_A","0.1152227059"
"loser","NEG_A","0.0498041608"
"remind","NEG_A","0.0306382785"
"right","NEG_A","0.0640154261"
"old","NEG_A","0.0771007527"
"people","NEG_A","0.0662140175"
"fucking","NEG_A","0.1440373253"
"back","NEG_A","0.0493318137"
"home","NEG_A","0.0170856953"
"happens","NEG_A","0.0364481539"
"day","NEG_A","0.032822943"
"i","NEG_A","0.0313088039"
"mood","NEG_A","0.0811738308"
"but","NEG_A","-0.0440808912"
"everything","NEG_A","0.0589551248"
"but","NEG_A","0.035230271"
"be","NEG_A","-0.0108941889"
"broken","NEG_A","0.0336479085"
"paste","NEG_A","0.0138564086"
"faith","NEG_A","0.0195365364"
"about","NEG_A","-0.0236092394"
"if","NEG_A","0.0185420811"
"swear","NEG_A","0.0719419258"
"ugh","NEG_A","0.0207026785"
"down","NEG_A","0.0341052317"
"because","NEG_A","0.0708710921"
"why","NEG_A","0.0295898565"
"stuck","NEG_A","0.0474439052"
"way","NEG_A","-0.0201564546"
"me","NEG_A","0.0780239432"
"wat","NEG_A","0.0801150416"
"was","NEG_A","-0.0158087951"
"happy","NEG_A","-0.1148934655"
"but","NEG_A","0.0160787967"
"but","NEG_A","-0.0250471137"
"trying","NEG_A","0.0707364749"
"made","NEG_A","-0.010425228"
"wish","NEG_A","0.0604445546"
"gone","NEG_A","0.0442484675"
"out","NEG_A","0.0690938134"
"am","NEG_A","-0.0367882593"
"as","NEG_A","-0.0481917825"
"at","NEG_A","-0.0321814861"
"shit","NEG_A","0.1163349892"
"dying","NEG_A","0.0510278558"
"no","NEG_A","0.0537518237"
"idiot","NEG_A","0.0836328476"
"deserve","NEG_A","0.0604647087"
"sick","NEG_A","0.1314072152"
"income","NEG_A","0.0349864761"
"test","NEG_A","0.1211729982"
"really","NEG_A","0.0237962163"
"you","NEG_A","0.0148442084"
"problems","NEG_A","0.0453381813"
"hurt","NEG_A","0.0351338042"
"unless","NEG_A","0.0461628623"
"work","NEG_A","0.0408968293"
"longer","NEG_A","-0.0147889349"
"phone","NEG_A","0.0635045048"
"work","NEG_A","0.0453292582"
"karma","NEG_A","0.0386049464"
"time","NEG_A","-0.0386731757"
"alright","NEG_A","0.0263773494"
"serious","NEG_A","0.0680060495"
"hate","POS_R","-0.288835072"
"buddy","POS_R","0.0573035621"
"lord","POS_R","0.145341047"
"every","POS_R","0.0735043528"
"afternoon","POS_R","0.0573018837"
"and","POS_R","0.0181653164"
"heading","POS_R","0.0528585912"
"enjoy","POS_R","0.051728266"
"fabulous","POS_R","0.0244146121"
"shining","POS_R","0.0129538005"
"even","POS_R","-0.0776616488"
"new","POS_R","0.0346314227"
"ever","POS_R","0.0412846333"
"never","POS_R","-0.0180388157"
"here","POS_R","0.0240324634"
"met","POS_R","0.0726191549"
"well","POS_R","0.05269279"
"kids","POS_R","0.0169829505"
"daughter","POS_R","0.2780924184"
"yes","POS_R","0.0472587817"
"down","POS_R","0.0328302662"
"fantastic","POS_R","0.0339403977"
"bro","POS_R","0.1076058337"
"support","POS_R","0.0169529377"
"if","POS_R","0.0505537997"
"family","POS_R","0.0885720653"
"successful","POS_R","0.0706152415"
"brings","POS_R","-0.018088435"
"teaching","POS_R","0.033363138"
"even","POS_R","-0.0155022518"
"me","POS_R","0.0553187881"
"to","POS_R","0.089146713"
"my","POS_R","0.3723152709"
"give","POS_R","-0.0936183508"
"at","POS_R","0.0445254704"
"want","POS_R","-0.149221684"
"end","POS_R","-0.0378886905"
"how","POS_R","-0.0440866973"
"amazing","POS_R","0.3052955634"
"tomorrow","POS_R","0.0430297063"
"appreciate","POS_R","0.1201605155"
"keeps","POS_R","-0.018313869"
"better","POS_R","0.0726829799"
"then","POS_R","-0.1576004215"
"them","POS_R","-0.0940998693"
"safe","POS_R","0.0985650273"
"happy","POS_R","0.0955528062"
"each","POS_R","0.0777558912"
"went","POS_R","-0.0306090774"
"side","POS_R","0.0117794286"
"mean","POS_R","-0.08737714"
"celebrating","POS_R","0.0638515509"
"rt","POS_R","-0.0595162157"
"goo","POS_R","0.0572359427"
"god","POS_R","0.2081912299"
"nite","POS_R","0.1032549979"
"got","POS_R","-0.0702269498"
"turning","POS_R","0.0655384419"
"god","POS_R","0.0610554346"
"yesterday","POS_R","0.0501260618"
"hearing","POS_R","0.0445469124"
"another","POS_R","0.0741600288"
"girls","POS_R","0.0686475157"
"too","POS_R","-0.0536204084"
"her","POS_R","-0.0371681472"
"her","POS_R","-0.0267757638"
"had","POS_R","0.0181320921"
"her","POS_R","0.0797126678"
"took","POS_R","-0.0204368156"
"morning","POS_R","0.0545860937"
"showed","POS_R","0.0752994962"
"mine","POS_R","0.0413295649"
"i","POS_R","-0.1040617412"
"seem","POS_R","0.0351149019"
"tho","POS_R","0.0271453126"
"i","POS_R","-0.0313595323"
"friends","POS_R","0.0154861198"
"world","POS_R","0.0108683894"
"friends","POS_R","0.0373399645"
"world","POS_R","0.0496925498"
"world","POS_R","-0.0125830436"
"he","POS_R","0.0683713287"
"aunt","POS_R","0.1085059998"
"came","POS_R","-0.0137144123"
"nephew","POS_R","0.0936256015"
"enjoyed","POS_R","0.0541276755"
"gods","POS_R","0.0648941932"
"thanks","POS_R","0.0588741193"
"best","POS_R","0.1870318023"
"better","POS_R","0.0232295904"
"r","POS_R","0.0665415727"
"and","POS_R","-0.0461574674"
"we","POS_R","0.1301095216"
"guys","POS_R","0.0345563264"
"cousin","POS_R","0.0414845139"
"guys","POS_R","0.0971716991"
"puts","POS_R","0.0392583399"
"shout","POS_R","0.0355715364"
"been","POS_R","-0.0590868508"
"much","POS_R","0.2007048292"
"1","POS_R","-0.0357890003"
"lovely","POS_R","0.1223163743"
"life","POS_R","0.1583016163"
"you","POS_R","0.0825286219"
"night","POS_R","0.0202790415"
"child","POS_R","0.0370872839"
"thank","POS_R","0.0359009591"
"worked","POS_R","0.0511967275"
"have","POS_R","0.0422413591"
"chill","POS_R","0.0451005427"
"n","POS_R","0.1083195082"
"chilling","POS_R","0.0431199009"
"is","POS_R","-0.0538530111"
"cant","POS_R","-0.042138109"
"things","POS_R","-0.0789200858"
"make","POS_R","-0.047384754"
"kid","POS_R","0.0314627363"
"mother's","POS_R","0.0825035105"
"greatest","POS_R","0.1044294743"
"mother","POS_R","0.0427253612"
"the","POS_R","-0.0274008328"
"just","POS_R","-0.0472944427"
"day","POS_R","-0.0202538579"
"photo","POS_R","-0.0440271497"
"family","POS_R","0.0479456159"
"n","POS_R","0.0167403022"
"thanks","POS_R","0.4546220721"
"yes","POS_R","0.0984884445"
"things","POS_R","0.0258451384"
"i","POS_R","0.0293412665"
"had","POS_R","0.0589770952"
"a","POS_R","0.0773572503"
"has","POS_R","-0.1276723069"
"gave","POS_R","0.0173878921"
"birth","POS_R","0.0107195977"
"apart","POS_R","0.0464320722"
"gift","POS_R","0.1316252296"
"keep","POS_R","0.0450695969"
"night","POS_R","0.0518940986"
"old","POS_R","-0.0498675962"
"born","POS_R","0.0345956582"
"day","POS_R","-0.015304216"
"for","POS_R","0.0150883741"
"god","POS_R","-0.0290490268"
"baby","POS_R","0.0318056598"
"baby","POS_R","-0.0124892155"
"adorable","POS_R","0.0779053245"
"god","POS_R","0.0551709088"
"valentines","POS_R","0.0336342562"
"dinner","POS_R","0.0331709638"
"cherish","POS_R","0.0376807844"
"son","POS_R","0.068909851"
"do","POS_R","0.0135045295"
"was","POS_R","-0.1328583736"
"happy","POS_R","0.6050922988"
"but","POS_R","0.1068385842"
"uncle","POS_R","0.0725548607"
"TRUE","POS_R","0.0128433626"
"year","POS_R","0.0627585085"
"more","POS_R","-0.0604735504"
"so","POS_R","0.0110144418"
"prayer","POS_R","0.0181186488"
"awhile","POS_R","0.0183835593"
"annoying","POS_R","-0.0720846328"
"shit","POS_R","-0.268505743"
"holding","POS_R","-0.0237133585"
"family","POS_R","0.085829802"
"surprise","POS_R","0.0568722672"
"welcome","POS_R","0.1093452835"
"weekend","POS_R","0.0678791828"
"together","POS_R","0.1441328576"
"grateful","POS_R","0.050563331"
"father","POS_R","0.0397947846"
"glad","POS_R","0.1158291317"
"d","POS_R","0.0718898024"
"fullest","POS_R","0.0370435675"
"blast","POS_R","0.091851159"
"brother","POS_R","0.1014952552"
"team","POS_R","0.0805518365"
"hope","POS_R","-0.0120710491"
"please","POS_R","0.0425413626"
"shared","POS_R","0.0304824449"
"filled","POS_R","0.0258611842"
"life","POS_R","0.0145324802"
"along","POS_R","0.0711161712"
"wait","POS_R","0.0525909389"
"boo","POS_R","0.1263620388"
"bob","POS_R","0.0266260612"
"life","POS_R","-0.0223538211"
